latitude,longitude,altitude,geometry,No.,Name,Floor,X,Y,Z
-33.91549574450598,150.93005205503715,19.25,Point,101,R0459,GF,308639.403,6245282.981,19.25
-33.91549574450598,150.93005205503715,22.25,Point,101,R0459,F 1,308639.403,6245282.981,22.25
-33.91549574450598,150.93005205503715,25.25,Point,101,R0459,F 2,308639.403,6245282.981,25.25
-33.91549574450598,150.93005205503715,28.25,Point,101,R0459,F 3,308639.403,6245282.981,28.25
-33.915466717368155,150.93010234504203,19.25,Point,102,R0459,GF,308643.988,6245286.294,19.25
-33.915466717368155,150.93010234504203,22.25,Point,102,R0459,F 1,308643.988,6245286.294,22.25
-33.915466717368155,150.93010234504203,25.25,Point,102,R0459,F 2,308643.988,6245286.294,25.25
-33.915466717368155,150.93010234504203,28.25,Point,102,R0459,F 3,308643.988,6245286.294,28.25
-33.915400990734454,150.9301826048533,19.25,Point,103,R0459,GF,308651.262,6245293.733,19.25
-33.915400990734454,150.9301826048533,22.25,Point,103,R0459,F 1,308651.262,6245293.733,22.25
-33.915400990734454,150.9301826048533,25.25,Point,103,R0459,F 2,308651.262,6245293.733,25.25
-33.915400990734454,150.9301826048533,28.25,Point,103,R0459,F 3,308651.262,6245293.733,28.25
-33.912720957548586,150.9298461490272,14.64,Point,104,R0465,GF,308614.158,6245590.332,14.64
-33.91276109833677,150.9299243214359,14.64,Point,105,R0465,GF,308621.476,6245586.026,14.64
-33.91270793629291,150.92999839152426,14.64,Point,106,R0465,GF,308628.206,6245592.06,14.64
-33.912666282616186,150.92992033142517,14.64,Point,107,R0465,GF,308620.895,6245596.534,14.64
-33.9123210906609,150.92985428571558,12.48,Point,108,R0468,GF,308614.016,6245634.694,12.48
-33.91235169543417,150.92994501734807,12.48,Point,109,R0468,GF,308622.474,6245631.469,12.48
-33.91228559130156,150.93000443235496,12.48,Point,110,R0468,GF,308627.82,6245638.911,12.48
-33.91225505926765,150.92991534286332,12.48,Point,111,R0468,GF,308619.514,6245642.131,12.48
-33.91310830397124,150.9298827536037,16.3,Point,112,R0471,GF,308618.409,6245547.442,16.3
-33.913191900453114,150.92995149366874,16.3,Point,113,R0471,GF,308624.952,6245538.299,16.3
-33.913106102936844,150.92999799673584,16.3,Point,114,R0471,GF,308629.06,6245547.901,16.3
-33.913022603005345,150.9299285621983,16.3,Point,115,R0471,GF,308622.453,6245557.032,16.3
-33.911905942215455,150.92988667090697,10.46,Point,116,R0472,GF,308616.082,6245680.796,10.46
-33.91195838004961,150.92997438663997,10.46,Point,117,R0472,GF,308624.31,6245675.144,10.46
-33.911900683330956,150.9300544056355,10.46,Point,118,R0472,GF,308631.58,6245681.692,10.46
-33.911848258565556,150.92996692751802,10.46,Point,119,R0472,GF,308623.374,6245687.343,10.46
-33.91503831301269,150.93012553432126,19.42,Point,120,R0474,GF,308645.174,6245333.849,19.42
-33.91503831301269,150.93012553432126,22.42,Point,120,R0474,F 1,308645.174,6245333.849,22.42
-33.91503831301269,150.93012553432126,25.42,Point,120,R0474,F 2,308645.174,6245333.849,25.42
-33.91503831301269,150.93012553432126,28.42,Point,120,R0474,F 3,308645.174,6245333.849,28.42
-33.91510551418679,150.9299072048873,19.42,Point,121,R0474,GF,308625.137,6245325.989,19.42
-33.91510551418679,150.9299072048873,22.42,Point,121,R0474,F 1,308625.137,6245325.989,22.42
-33.91510551418679,150.9299072048873,25.42,Point,121,R0474,F 2,308625.137,6245325.989,25.42
-33.91510551418679,150.9299072048873,28.42,Point,121,R0474,F 3,308625.137,6245325.989,28.42
-33.915233340872184,150.93008229317462,19.42,Point,122,R0474,GF,308641.612,6245312.139,19.42
-33.915233340872184,150.93008229317462,22.42,Point,122,R0474,F 1,308641.612,6245312.139,22.42
-33.915233340872184,150.93008229317462,25.42,Point,122,R0474,F 2,308641.612,6245312.139,25.42
-33.915233340872184,150.93008229317462,28.42,Point,122,R0474,F 3,308641.612,6245312.139,28.42
-33.91516613939577,150.93030062281937,19.42,Point,123,R0474,GF,308661.649,6245319.999,19.42
-33.91516613939577,150.93030062281937,22.42,Point,123,R0474,F 1,308661.649,6245319.999,22.42
-33.91516613939577,150.93030062281937,25.42,Point,123,R0474,F 2,308661.649,6245319.999,25.42
-33.91516613939577,150.93030062281937,28.42,Point,123,R0474,F 3,308661.649,6245319.999,28.42
-33.91480774526903,150.9300891268697,19.87,Point,124,R0475,GF,308641.292,6245359.352,19.87
-33.91480774526903,150.9300891268697,22.87,Point,124,R0475,F 1,308641.292,6245359.352,22.87
-33.91480774526903,150.9300891268697,25.87,Point,124,R0475,F 2,308641.292,6245359.352,25.87
-33.91486274225277,150.9299096817257,19.87,Point,125,R0475,GF,308624.823,6245352.918,19.87
-33.91486274225277,150.9299096817257,22.87,Point,125,R0475,F 1,308624.823,6245352.918,22.87
-33.91486274225277,150.9299096817257,25.87,Point,125,R0475,F 2,308624.823,6245352.918,25.87
-33.91497044934269,150.930037929006,19.87,Point,126,R0475,GF,308636.922,6245341.212,19.87
-33.91497044934269,150.930037929006,22.87,Point,126,R0475,F 1,308636.922,6245341.212,22.87
-33.91497044934269,150.930037929006,25.87,Point,126,R0475,F 2,308636.922,6245341.212,25.87
-33.91491591569813,150.93021651951312,19.87,Point,127,R0475,GF,308653.313,6245347.593,19.87
-33.91491591569813,150.93021651951312,22.87,Point,127,R0475,F 1,308653.313,6245347.593,22.87
-33.91491591569813,150.93021651951312,25.87,Point,127,R0475,F 2,308653.313,6245347.593,25.87
-33.914470299214116,150.9303507952429,18.86,Point,128,R0476,GF,308664.732,6245397.264,18.86
-33.914470299214116,150.9303507952429,21.86,Point,128,R0476,F 1,308664.732,6245397.264,21.86
-33.91445621067407,150.93040739616924,18.86,Point,129,R0476,GF,308669.934,6245398.932,18.86
-33.91445621067407,150.93040739616924,21.86,Point,129,R0476,F 1,308669.934,6245398.932,21.86
-33.91443291725852,150.93052361624717,18.86,Point,130,R0476,GF,308680.628,6245401.732,18.86
-33.91443291725852,150.93052361624717,21.86,Point,130,R0476,F 1,308680.628,6245401.732,21.86
-33.9144267933496,150.93057985147786,18.86,Point,131,R0476,GF,308685.814,6245402.516,18.86
-33.9144267933496,150.93057985147786,21.86,Point,131,R0476,F 1,308685.814,6245402.516,21.86
-33.91433921524549,150.93065937294088,18.86,Point,132,R0476,GF,308692.971,6245412.377,18.86
-33.91433921524549,150.93065937294088,21.86,Point,132,R0476,F 1,308692.971,6245412.377,21.86
-33.91424520834607,150.93028724962238,18.86,Point,133,R0476,GF,308658.353,6245422.109,18.86
-33.91424520834607,150.93028724962238,21.86,Point,133,R0476,F 1,308658.353,6245422.109,21.86
-33.91436839463888,150.929910684399,18.86,Point,134,R0476,GF,308623.81,6245407.745,18.86
-33.91436839463888,150.929910684399,21.86,Point,134,R0476,F 1,308623.81,6245407.745,21.86
-33.91450006039089,150.930129090247,18.86,Point,135,R0476,GF,308644.299,6245393.55,18.86
-33.91450006039089,150.930129090247,21.86,Point,135,R0476,F 1,308644.299,6245393.55,21.86
-33.918143657434165,150.9301926841485,14.3,Point,136,R0481,GF,308658.328,6244989.579,14.3
-33.918143657434165,150.9301926841485,17.3,Point,136,R0481,F 1,308658.328,6244989.579,17.3
-33.918143657434165,150.9301926841485,20.3,Point,136,R0481,F 2,308658.328,6244989.579,20.3
-33.9180619201878,150.93025704556038,14.3,Point,137,R0481,GF,308664.096,6244998.764,14.3
-33.9180619201878,150.93025704556038,17.3,Point,137,R0481,F 1,308664.096,6244998.764,17.3
-33.9180619201878,150.93025704556038,20.3,Point,137,R0481,F 2,308664.096,6244998.764,20.3
-33.917956396684254,150.93009884656198,14.3,Point,138,R0481,GF,308649.233,6245010.172,14.3
-33.917956396684254,150.93009884656198,17.3,Point,138,R0481,F 1,308649.233,6245010.172,17.3
-33.917956396684254,150.93009884656198,20.3,Point,138,R0481,F 2,308649.233,6245010.172,20.3
-33.91798051484577,150.92992070416997,14.3,Point,139,R0481,GF,308632.816,6245007.165,14.3
-33.91798051484577,150.92992070416997,17.3,Point,139,R0481,F 1,308632.816,6245007.165,17.3
-33.91798051484577,150.92992070416997,20.3,Point,139,R0481,F 2,308632.816,6245007.165,20.3
-33.91802987135662,150.9299785305861,14.3,Point,140,R0481,GF,308638.273,6245001.799,14.3
-33.91802987135662,150.9299785305861,17.3,Point,140,R0481,F 1,308638.273,6245001.799,17.3
-33.91802987135662,150.9299785305861,20.3,Point,140,R0481,F 2,308638.273,6245001.799,20.3
-33.9180741674184,150.93001532424398,14.3,Point,141,R0481,GF,308641.774,6244996.955,14.3
-33.9180741674184,150.93001532424398,17.3,Point,141,R0481,F 1,308641.774,6244996.955,17.3
-33.9180741674184,150.93001532424398,20.3,Point,141,R0481,F 2,308641.774,6244996.955,20.3
-33.9145916230334,150.93008600520403,19.95,Point,143,R0486,GF,308640.52,6245383.315,19.95
-33.9145916230334,150.93008600520403,22.95,Point,143,R0486,F 1,308640.52,6245383.315,22.95
-33.9145916230334,150.93008600520403,25.95,Point,143,R0486,F 2,308640.52,6245383.315,25.95
-33.91467461512446,150.92995040921957,19.95,Point,144,R0486,GF,308628.168,6245373.858,19.95
-33.91467461512446,150.92995040921957,22.95,Point,144,R0486,F 1,308628.168,6245373.858,22.95
-33.91467461512446,150.92995040921957,25.95,Point,144,R0486,F 2,308628.168,6245373.858,25.95
-33.91478766443581,150.93004995343702,19.95,Point,145,R0486,GF,308637.625,6245361.506,19.95
-33.91478766443581,150.93004995343702,22.95,Point,145,R0486,F 1,308637.625,6245361.506,22.95
-33.91478766443581,150.93004995343702,25.95,Point,145,R0486,F 2,308637.625,6245361.506,25.95
-33.91470467223957,150.9301855495159,19.95,Point,146,R0486,GF,308649.977,6245370.963,19.95
-33.91470467223957,150.9301855495159,22.95,Point,146,R0486,F 1,308649.977,6245370.963,22.95
-33.91470467223957,150.9301855495159,25.95,Point,146,R0486,F 2,308649.977,6245370.963,25.95
-33.917497971395065,150.9303191511536,16.1,Point,147,R0488,GF,308668.577,6245061.424,16.1
-33.917341809947466,150.93041358369177,16.1,Point,148,R0488,GF,308676.959,6245078.919,16.1
-33.917146794566534,150.93022157827662,16.1,Point,149,R0488,GF,308658.77,6245100.189,16.1
-33.917281002005105,150.929965314932,16.1,Point,150,R0488,GF,308635.376,6245084.827,16.1
-33.91745612124144,150.9300105917209,16.1,Point,151,R0488,GF,308639.954,6245065.49,16.1
-33.91735346671435,150.93010883531218,16.1,Point,152,R0488,GF,308648.808,6245077.058,16.1
-33.91727044661799,150.93021005385484,16.1,Point,153,R0488,GF,308657.981,6245086.454,16.1
-33.91731106242812,150.93028913831273,16.1,Point,154,R0488,GF,308665.384,6245082.097,16.1
-33.9174242412198,150.9302687498333,16.1,Point,155,R0488,GF,308663.752,6245069.507,16.1
-33.91153312701972,150.92997532822739,9.88,Point,156,R0490,GF,308623.446,6245722.308,9.88
-33.91159147626069,150.9302510880632,9.88,Point,157,R0490,GF,308649.075,6245716.351,9.88
-33.911530073045014,150.93052365523985,9.88,Point,158,R0490,GF,308674.141,6245723.669,9.88
-33.91149296118696,150.9304529266303,9.88,Point,159,R0490,GF,308667.518,6245727.653,9.88
-33.91146196260407,150.93038380223837,9.88,Point,160,R0490,GF,308661.057,6245730.962,9.88
-33.91143325307797,150.93017086239152,9.88,Point,161,R0490,GF,308641.303,6245733.749,9.88
-33.91670162355636,150.93013884730263,17.18,Point,162,R0494,GF,308650.125,6245149.406,17.18
-33.91670162355636,150.93013884730263,20.18,Point,162,R0494,F 1,308650.125,6245149.406,20.18
-33.916538650186595,150.93011074358395,17.18,Point,163,R0494,GF,308647.162,6245167.428,17.18
-33.916538650186595,150.93011074358395,20.18,Point,163,R0494,F 1,308647.162,6245167.428,20.18
-33.916791605870586,150.9299856876391,17.18,Point,164,R0494,GF,308636.165,6245139.141,17.18
-33.916791605870586,150.9299856876391,20.18,Point,164,R0494,F 1,308636.165,6245139.141,20.18
-33.91709528902791,150.93017375447766,17.18,Point,165,R0494,GF,308654.233,6245105.812,17.18
-33.91709528902791,150.93017375447766,20.18,Point,165,R0494,F 1,308654.233,6245105.812,20.18
-33.91701623882659,150.9304510491975,17.18,Point,166,R0494,GF,308679.695,6245115.096,17.18
-33.91701623882659,150.9304510491975,20.18,Point,166,R0494,F 1,308679.695,6245115.096,20.18
-33.91686495307059,150.93028252681736,17.18,Point,167,R0494,GF,308663.775,6245131.56,17.18
-33.91686495307059,150.93028252681736,20.18,Point,167,R0494,F 1,308663.775,6245131.56,20.18
-33.91269581060598,150.93002907464083,14.39,Point,168,R0501,GF,308631.016,6245593.462,14.39
-33.912747130586865,150.93010393774924,14.39,Point,169,R0501,GF,308638.053,6245587.91,14.39
-33.912688204156915,150.93017678445486,14.39,Point,170,R0501,GF,308644.657,6245594.581,14.39
-33.91263685689161,150.9301024411252,14.39,Point,171,R0501,GF,308637.668,6245600.137,14.39
-33.91311232156921,150.93003375191358,16.17,Point,172,R0503,GF,308632.38,6245547.278,16.17
-33.91316867180972,150.93011122989236,16.17,Point,173,R0503,GF,308639.67,6245541.173,16.17
-33.913091888049095,150.93015326451095,16.17,Point,174,R0503,GF,308643.385,6245549.767,16.17
-33.91303435482583,150.93007621533553,16.17,Point,175,R0503,GF,308636.132,6245556.004,16.17
-33.913497160407566,150.9300515350993,17.44,Point,176,R0507,GF,308634.885,6245504.631,17.44
-33.913497160407566,150.9300515350993,20.44,Point,176,R0507,F 1,308634.885,6245504.631,20.44
-33.91352922692178,150.93019274950035,17.44,Point,177,R0507,GF,308648.014,6245501.338,17.44
-33.91352922692178,150.93019274950035,20.44,Point,177,R0507,F 1,308648.014,6245501.338,20.44
-33.91346004757311,150.9303181136194,17.44,Point,178,R0507,GF,308659.451,6245509.244,17.44
-33.91346004757311,150.9303181136194,20.44,Point,178,R0507,F 1,308659.451,6245509.244,20.44
-33.91343023467271,150.9301768555889,17.44,Point,179,R0507,GF,308646.323,6245512.287,17.44
-33.91343023467271,150.9301768555889,20.44,Point,179,R0507,F 1,308646.323,6245512.287,20.44
-33.91232771132201,150.9300528482223,12.56,Point,180,R0508,GF,308632.391,6245634.33,12.56
-33.91237786253794,150.93012308891886,12.56,Point,181,R0508,GF,308638.998,6245628.899,12.56
-33.912322131090534,150.93019343548934,12.56,Point,182,R0508,GF,308645.378,6245635.211,12.56
-33.91227204031366,150.93012196044177,12.56,Point,183,R0508,GF,308638.657,6245640.633,12.56
-33.91099263954808,150.9302235440136,9.65,Point,184,R0509,GF,308645.189,6245782.713,9.65
-33.91099523352063,150.93006622516438,9.65,Point,185,R0509,GF,308630.648,6245782.132,9.65
-33.91112613604912,150.93005582423478,9.65,Point,186,R0509,GF,308629.979,6245767.595,9.65
-33.911123542098935,150.93021314332455,9.65,Point,187,R0509,GF,308644.52,6245768.176,9.65
-33.91751718805637,150.93021521449015,15.49,Point,188,R0510,GF,308659.01,6245059.099,15.49
-33.91751718805637,150.93021521449015,18.49,Point,188,R0510,F 1,308659.01,6245059.099,18.49
-33.91751718805637,150.93021521449015,21.49,Point,188,R0510,F 2,308659.01,6245059.099,21.49
-33.91751718805637,150.93021521449015,24.49,Point,188,R0510,F 3,308659.01,6245059.099,24.49
-33.91760006870221,150.93005529245488,15.49,Point,189,R0510,GF,308644.409,6245049.609,15.49
-33.91760006870221,150.93005529245488,18.49,Point,189,R0510,F 1,308644.409,6245049.609,18.49
-33.91760006870221,150.93005529245488,21.49,Point,189,R0510,F 2,308644.409,6245049.609,21.49
-33.91760006870221,150.93005529245488,24.49,Point,189,R0510,F 3,308644.409,6245049.609,24.49
-33.917713912837485,150.93018495282578,15.49,Point,190,R0510,GF,308656.652,6245037.225,15.49
-33.917713912837485,150.93018495282578,18.49,Point,190,R0510,F 1,308656.652,6245037.225,18.49
-33.917713912837485,150.93018495282578,21.49,Point,190,R0510,F 2,308656.652,6245037.225,21.49
-33.917713912837485,150.93018495282578,24.49,Point,190,R0510,F 3,308656.652,6245037.225,24.49
-33.91763103202783,150.93034487496325,15.49,Point,191,R0510,GF,308671.253,6245046.715,15.49
-33.91763103202783,150.93034487496325,18.49,Point,191,R0510,F 1,308671.253,6245046.715,18.49
-33.91763103202783,150.93034487496325,21.49,Point,191,R0510,F 2,308671.253,6245046.715,21.49
-33.91763103202783,150.93034487496325,24.49,Point,191,R0510,F 3,308671.253,6245046.715,24.49
-33.91588451821435,150.93021432182087,17.83,Point,192,R0511,GF,308655.276,6245240.167,17.83
-33.91588451821435,150.93021432182087,20.83,Point,192,R0511,F 1,308655.276,6245240.167,20.83
-33.915732712718054,150.93016024011723,17.83,Point,193,R0511,GF,308649.936,6245256.902,17.83
-33.915732712718054,150.93016024011723,20.83,Point,193,R0511,F 1,308649.936,6245256.902,20.83
-33.915877863265294,150.93005715279546,17.83,Point,194,R0511,GF,308640.729,6245240.612,17.83
-33.915877863265294,150.93005715279546,20.83,Point,194,R0511,F 1,308640.729,6245240.612,20.83
-33.91605004097407,150.93018972581237,17.83,Point,195,R0511,GF,308653.372,6245221.764,17.83
-33.91605004097407,150.93018972581237,20.83,Point,195,R0511,F 1,308653.372,6245221.764,20.83
-33.91591411261351,150.93037315319722,17.83,Point,196,R0511,GF,308670.028,6245237.181,17.83
-33.91591411261351,150.93037315319722,20.83,Point,196,R0511,F 1,308670.028,6245237.181,20.83
-33.91575114840276,150.9303209201137,17.83,Point,197,R0511,GF,308664.834,6245255.157,17.83
-33.91575114840276,150.9303209201137,20.83,Point,197,R0511,F 1,308664.834,6245255.157,20.83
-33.91588513112727,150.9302196713792,17.83,Point,198,R0511,GF,308655.772,6245240.109,17.83
-33.91588513112727,150.9302196713792,20.83,Point,198,R0511,F 1,308655.772,6245240.109,20.83
-33.91383518450324,150.9300645240567,18.25,Point,199,R0512,GF,308636.842,6245467.167,18.25
-33.91383518450324,150.9300645240567,21.25,Point,199,R0512,F 1,308636.842,6245467.167,21.25
-33.91386545856098,150.9302905938608,18.25,Point,200,R0512,GF,308657.813,6245464.231,18.25
-33.91386545856098,150.9302905938608,21.25,Point,200,R0512,F 1,308657.813,6245464.231,21.25
-33.91381279487802,150.93051072043005,18.25,Point,201,R0512,GF,308678.049,6245470.482,18.25
-33.91381279487802,150.93051072043005,21.25,Point,201,R0512,F 1,308678.049,6245470.482,21.25
-33.913782852350444,150.93028450206094,18.25,Point,202,R0512,GF,308657.065,6245473.381,18.25
-33.913782852350444,150.93028450206094,21.25,Point,202,R0512,F 1,308657.065,6245473.381,21.25
-33.91192979151299,150.93006846380771,10.65,Point,203,R0513,GF,308632.945,6245678.49,10.65
-33.911995245538726,150.93013663617486,10.65,Point,204,R0513,GF,308639.395,6245671.358,10.65
-33.911942752213534,150.93020222129235,10.65,Point,205,R0513,GF,308645.342,6245677.302,10.65
-33.91189512454821,150.93016087103604,10.65,Point,206,R0513,GF,308641.412,6245682.507,10.65
-33.91187812595189,150.930137695105,10.65,Point,207,R0513,GF,308639.231,6245684.349,10.65
-33.91185168501682,150.9300977899768,10.65,Point,208,R0513,GF,308635.482,6245687.207,10.65
-33.910292947924546,150.93042654025518,9.66,Point,209,R0516,GF,308662.395,6245860.69,9.66
-33.91012232321971,150.93028710270198,9.66,Point,210,R0516,GF,308649.12,6245879.353,9.66
-33.910127910345345,150.9300723634573,9.66,Point,211,R0516,GF,308629.276,6245878.333,9.66
-33.91021898098327,150.93014535469413,9.66,Point,212,R0516,GF,308636.229,6245868.369,9.66
-33.91027640097972,150.93020977279107,9.66,Point,213,R0516,GF,308642.314,6245862.121,9.66
-33.91034703089032,150.93021199045535,9.66,Point,214,R0516,GF,308642.677,6245854.292,9.66
